row_id,correct
0,0.595720648765564
1,0.9794609546661377
2,0.9981300234794617
3,0.9961262345314026
4,0.9945975542068481
5,0.00010140128142666072
6,1.9896546291420236e-05
7,1.0573959116300102e-05
8,0.973095178604126
9,0.05570293962955475
10,1.63764398166677e-05
11,0.9842527508735657
12,0.00011949928739340976
13,1.1093240573245566e-05
14,0.7942994832992554
15,0.4456600248813629
16,0.9778979420661926
17,0.956545352935791
18,0.9956106543540955
19,0.7046343088150024
20,0.5654237866401672
21,0.8043034076690674
22,0.9904739260673523
23,0.00011076781083829701
24,1.5247690498654265e-05
25,0.28732919692993164
26,0.9394921660423279
27,0.9840520620346069
28,0.783663809299469
29,1.3463752111420035e-05
30,1.279103435081197e-05
31,1.4050879144633655e-05
32,1.1802672815974802e-05
33,0.9632956981658936
34,0.9956212639808655
35,0.9985495209693909
36,1.0810721505549736e-05
37,0.9717534184455872
38,0.005742209497839212
39,1.4514451322611421e-05
40,1.3699765077035408e-05
41,1.4682010260003153e-05
42,1.1053218258894049e-05
43,0.8714478015899658
44,3.8048459828132764e-05
45,0.8452223539352417
46,3.969775207224302e-05
47,0.970533013343811
48,0.8250945806503296
49,0.1660025715827942
50,0.31569772958755493
51,2.6331988919992e-05
52,0.0004385473730508238
53,0.9927697777748108
54,0.4792018234729767
55,4.203983553452417e-05
56,0.9713846445083618
57,0.28494325280189514
58,0.569450855255127
59,0.9453344941139221
60,0.1670064628124237
61,3.2483636459801346e-05
62,9.797140592127107e-06
63,0.9986975193023682
64,1.1866665772686247e-05
65,0.9978308081626892
66,0.4341641962528229
67,0.9952712655067444
68,2.7407450033933856e-05
69,0.9960118532180786
70,0.8929947018623352
71,0.857826292514801
72,0.07090530544519424
73,4.893551886198111e-05
74,0.0001247885957127437
75,0.043382104486227036
76,1.7424432371626608e-05
77,0.11333644390106201
78,1.614670873095747e-05
79,0.5336503386497498
80,0.9170527458190918
81,0.8980786800384521
82,0.6099549531936646
83,2.9319924578885548e-05
84,3.231167283956893e-05
85,0.1869497001171112
86,2.117830081260763e-05
87,1.79986182047287e-05
88,0.7174682021141052
89,0.9987094402313232
90,0.9995525479316711
91,0.9995532631874084
92,0.9984273910522461
93,0.9995276927947998
94,1.605306715646293e-05
95,0.9987647533416748
96,0.6557456851005554
97,0.9991080164909363
98,0.9997044205665588
99,0.997814416885376
100,1.2634858649107628e-05
101,2.4129518351401202e-05
102,1.8732032913248986e-05
103,0.9824168682098389
104,9.559110367263202e-06
105,0.9754856824874878
106,0.00014631293015554547
107,2.18707191379508e-05
108,2.2136537154437974e-05
109,1.773993790266104e-05
110,1.3071580724499654e-05
111,2.2329735656967387e-05
112,0.9992201328277588
113,0.9976115226745605
114,0.9146502614021301
115,0.9935342073440552
116,0.999370276927948
117,0.9987689852714539
118,1.8359800378675573e-05
119,0.9984344840049744
120,0.3502027094364166
121,1.2259777577128261e-05
122,0.6483757495880127
123,0.9990012049674988
124,8.077622624114156e-05
125,0.06329332292079926
126,1.3716564353671856e-05
127,0.9996663331985474
128,0.00011702429037541151
129,0.9991016387939453
130,0.11458086222410202
131,0.9994157552719116
132,0.8340957760810852
133,0.9983910322189331
134,0.8000158071517944
135,0.9966721534729004
136,0.9996895790100098
137,0.9995681643486023
138,1.2460309335438069e-05
139,9.386308192915749e-06
140,1.164504010375822e-05
141,1.0441794984217267e-05
142,0.5702196955680847
143,0.9969547986984253
144,0.9982940554618835
145,0.8381707072257996
146,1.7143485820270143e-05
147,0.9956634640693665
148,0.9970294237136841
149,0.9359936118125916
150,0.9882206916809082
151,0.9993845224380493
152,0.9941974878311157
153,0.9942832589149475
154,0.9671757221221924
155,0.9373652338981628
156,0.9979265928268433
157,0.9978988170623779
158,0.9254191517829895
159,1.7632952221902087e-05
160,0.9911974668502808
161,0.9972767233848572
162,0.6329131126403809
163,0.9446392059326172
164,0.956059455871582
165,1.1802053450082894e-05
166,0.9182131290435791
167,0.998106837272644
168,0.9989519119262695
169,2.9864366297260858e-05
170,1.0556497727520764e-05
171,0.22224652767181396
172,4.067156987730414e-05
173,0.0005595637485384941
174,0.9817520380020142
175,9.572540875524282e-05
176,9.153168321063276e-06
177,3.066752105951309e-05
178,1.9508595869410783e-05
179,0.9172825813293457
180,0.9938907623291016
181,1.2626774150703568e-05
182,0.9971925616264343
183,0.7343137860298157
184,0.9993595480918884
185,0.9995214939117432
186,0.010701969265937805
187,2.01331695279805e-05
188,2.3214781322167255e-05
189,1.2313113984419033e-05
190,0.9978821873664856
191,0.9222143888473511
192,0.842343270778656
193,0.9900785684585571
194,0.00013809256779495627
195,2.0370118363643996e-05
196,1.997138861042913e-05
197,0.24931493401527405
198,0.9972347617149353
199,1.5297926438506693e-05
200,1.326117489952594e-05
201,0.7376043796539307
202,0.958416759967804
203,0.8256996273994446
204,0.9444462060928345
205,0.9995366334915161
206,0.9156097769737244
207,0.9992142915725708
208,0.9996688365936279
209,0.8201417326927185
210,0.0284454133361578
211,0.9993579983711243
212,0.99913090467453
213,0.9732427597045898
214,0.903685986995697
215,0.1267802119255066
216,0.9833759665489197
217,0.07236183434724808
218,2.3935534045449458e-05
219,9.380723895446863e-06
220,0.06603731960058212
221,1.2030052857880946e-05
222,1.1358959454810247e-05
223,1.1104661098215729e-05
224,0.03072022832930088
225,0.9948468208312988
226,0.9978777170181274
227,3.036593261640519e-05
228,0.9539781808853149
229,5.997823609504849e-05
230,0.004430897533893585
231,0.9961948394775391
232,0.9985581040382385
233,0.9901483654975891
234,0.9429600834846497
235,0.9503174424171448
236,4.0016111597651616e-05
237,0.9944958090782166
238,0.0017880311934277415
239,0.9991666078567505
240,0.9256486892700195
241,0.03789082542061806
242,2.152651723008603e-05
243,1.3402337572188117e-05
244,0.9994004964828491
245,6.326870789052919e-05
246,0.047677792608737946
247,1.1480224202387035e-05
248,0.9956913590431213
249,0.570743978023529
250,0.8761504888534546
251,0.00012424182204995304
252,0.9991074204444885
253,1.4108562027104199e-05
254,0.9484214782714844
255,0.9222227334976196
256,0.5961223244667053
257,0.00010935268801404163
258,2.5448294763918966e-05
259,3.600700802053325e-05
260,0.4707394540309906
261,0.00020955235231667757
262,1.049488582793856e-05
263,1.3886217857361771e-05
264,0.3514378070831299
265,0.00015484646428376436
266,0.968975841999054
267,0.00012833622167818248
268,1.234091632795753e-05
269,0.18002621829509735
270,0.04401375353336334
271,0.995962917804718
272,0.9958708882331848
273,0.9990973472595215
274,0.9299626350402832
275,0.00860513560473919
276,0.9990240335464478
277,2.466473961248994e-05
278,0.929334819316864
279,0.0001687215844867751
280,3.1754789233673364e-05
281,2.013914127019234e-05
282,0.9434682130813599
283,2.0144787413300946e-05
284,0.9970510005950928
285,0.9962512850761414
286,0.9708358645439148
287,0.9847627282142639
